,Location,Title,Price,Style,Bedrooms,Bathrooms,Size(sqft),Air Conditioned  ,Den,Bachelor/Studio
995,Ottawa, Forest Ridge: Apartment for rent in Centrepointe, 1522, Apartment, 0, 1, 464, No,No,Yes
996,Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, 1725, Apartment, 1, 1, 724, No,No,No
997,Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, 1425, Apartment, 0, 1, 290, No,No,Yes
998,Ottawa, 1-bedroom apartment in Downtown Ottawa close to Parliament, 1990, Apartment, 1, 1, Limited, No,No,No
999,Ottawa, One bedroom unit for rent in central quiet location, 1650, Basement, 1, 1, Limited, No,No,No
1000,Ottawa, one bedroom apt for rent SandyHill close UOtt, 1665, Apartment, 1, 1, 460, Yes,No,No
1001,Ottawa, Parkway Park: Apartment for rent in Centrepointe, 2399, Apartment, 3, 1, 1108, No,No,No
1002,Ottawa, One Bedroom Suites for Rent | Castle Hill, 1792, Apartment, 1, 1, N/A, No,No,No
1003,Ottawa, Apartment for Rent: 1 Bedroom - Lakeview Apartments, 1629, Apartment, 1, 1, 560, No,No,No
1004,Ottawa, 227 Nepean: Apartment for rent in Centretown, 4950, House, 5+, 2, 1, No,No,No
1005,Ottawa, Student Apartment for rent, 1184, Apartment, 1, 1, 1173, Yes,No,No
1006,Ottawa, Basement (furnished) Apartment for Rent, 2400, Basement, 2, 1, 800, Yes,No,No
1007,Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, 1580, Apartment, 1, 1, 641, No,No,No
1008,Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, 1779, Apartment, 1, 1, 744, No,No,No
1009,Ottawa, Apartment for Rent Embrun 1214 Ste Marie Rd, 1750, Apartment, 2, 1, N/A, No,No,No
1010,Ottawa, Britannia Beachfront: Apartment for rent in Ottawa West, 2699, Apartment, 3, 1.5, 1080, No,No,No
1011,Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, 1669, Apartment, 1, 1, 670, No,No,No
1012,Ottawa, Vista Local - 1 Bedroom 2 Bathroom Den Apartment for Rent, 2029, Apartment, 1 , 2, 709, Yes,Yes,No
1013,Ottawa, Elmridge Gardens: Apartment for rent in Gloucester Ottawa, 2475, House, 3, 1, 1114, No,No,No
1014,Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, 1744, Apartment, 1, 1, 713, No,No,No
1015,Ottawa, One-bedroom apartment for rent, 1365, Apartment, 1, 1, 1, No,No,No
1016,Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, 1735, Apartment, 1, 1, 653, No,No,No
1017,Ottawa, Student Apartment For Rent, 1500, Apartment, 2, 2, 725, Yes,No,No
1018,Ottawa, CENTRETOWN/DOWNTOWN APARTMENT FOR RENT, 1500, Basement, 1, 1, 600, No,No,No
1019,Ottawa, Room for rent - 750$ - Vanier Ottawa, 750, Apartment, 1, 1, 800, No,No,No
1020,Ottawa, Apartment for Rent: 1 Bedroom - Eastwood Park Apartments, 1409, Apartment, 1, 1, 500, No,No,No
1021,Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, 1499, Apartment, 2, 1, 575, No,No,No
1022,Ottawa, Lovely 3 bedroom downtown Aylmer- lease for 6 months or more, 1600, Apartment, 3, 1, 1050, Yes,No,No
1023,Ottawa, 3 Bedroom Apartment for Rent- Immediately, 2500, Apartment, 3, 1, 1200, No,No,No
1024,Ottawa, Carleton Place 1 Bed  Apartment for Rent, 1550, Apartment, 1, 1, Limited, No,No,No
1025,Ottawa, The Slayte: Apartment for rent in Downtown Ottawa, 2405, Apartment, 1 , 1, 689, No,Yes,No
1026,Ottawa, MUST SEE! 1 Bedroom Apartments to Rent in Little Italy Ottawa, 2230, Apartment, 1, 1, N/A, Yes,No,No
1027,Ottawa, CANVAS LOFTS - Two Bedroom Apartment for Rent, 2800, Apartment, 2, 2, N/A, Yes,No,No
1028,Ottawa, CANVAS LOFTS - One Bedroom Apartment for Rent, 1995, Apartment, 1, 1, N/A, Yes,No,No
1029,Ottawa, Beautiful Bachelor Apartment for rent!, 1400, Apartment, 0, 1, N/A, No,No,Yes
1030,Ottawa, Fantastic 1 Bedroom Apartment for Rent in Ottawa!, 1725, Apartment, 1, 1, N/A, No,No,No
1036,Toronto, Chatsworth Apartments - 2 Bdrm available at 2928 Yonge Street T, 2795, Apartment, 2, 1, 880, No,No,No
1037,Toronto, Renovated one bedroom King and Dowling - ID 2826, 2280, Apartment, 1, 1, 514, No,No,No
1038,Toronto, Split-Level 2 Bedroom Etobicoke!  Dundas St. West and Islington, 2150, Apartment, 2, 1, N/A, No,No,No
1039,Toronto, Vaughan Terrace - 1 Bedroom 1 Bathroom Apartment for Rent, 2099, Apartment, 1, 1, 454, No,No,No
1040,Toronto, Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!, 3590, Apartment, 2 , 2, N/A, Yes,Yes,No
1041,Toronto, Bachelor basement rent for one person or couple, 1500, Basement, 0, 1, 600, No,No,Yes
1042,Toronto, Private Room for Rent (Female Only), 1200, Apartment, 1 , 1, 620, No,Yes,No
1043,Toronto, Furnished Bedroom for Male or Female LGBT Friendly, 1200, Apartment, 2, 1, 800, Yes,No,No
1044,Toronto, 1 Bedroom Apartment for Rent North York Toronto, 1750, Basement, 1, 1, 720, No,No,No
1045,Toronto, Two Bedroom Suites for Rent | The ROE, 3122, Apartment, 2, 1, N/A, Yes,No,No
1046,Toronto, SPACIOUS 1 BEDROOM (IN SHARED 3 1/2 BEDROOM APARTMENT), 1000, Apartment, 1, 1, Limited, No,No,No
1047,Toronto, 1 Bedroom Basement Apartment for rent North York Toronto area, 1250, Basement, 1, 1, 600, No,No,No
1048,Toronto, One Bedroom Basement apartment @ Neilson & Sheppard, 1500, Basement, 1, 1, 600, No,No,No
1049,Toronto, 2 Bedroom Large Apartment For Rent in Toronto - 2 Secord, 2695, Apartment, 2, 1, 917, No,No,No
1050,Toronto, Two Bedroom Apartments for Rent - Bathurst & Steeles, 2795, Apartment, 2, 1, 958, Yes,No,No
1051,Toronto, 3 Bedroom Apartment for Rent at Bathurst & Steeles, 3395, Apartment, 3, 1.5, N/A, No,No,No
1052,Toronto, Spacious Two Bedroom Apartments for rent in North York, 2745, Apartment, 2, 1, N/A, No,No,No
1053,Toronto, Spacious 3 Bedroom Apartments Available in North York, 3195, Apartment, 3, 1, 1072, No,No,No
1054,Toronto, 2 Bedroom Apartment For Rent in Toronto - 25 St. Dennis, 2425, Apartment, 2, 1, 972, No,No,No
1055,Toronto, 1 Bedroom Apartment For Rent in Toronto - 90 Eastdale, 1995, Apartment, 1, 1, 618, No,No,No
1057,Toronto, Bachelor pad, 1300, Apartment, 0, 1, 250, No,No,Yes
1058,Toronto, Apartment for rent in Woodbridge, 2500, Apartment, 2 , 1, 1600, No,Yes,No
1059,Toronto, Beautiful unit for rent, 2500, Condo, 1, 1, 600, No,No,No
1060,Toronto, Beautiful Unit for Rent, 1500, Basement, 1 , 1, 750, No,Yes,No
1061,Toronto, 3 Beds 1 Bath House in Downsview North York Toronto, 3400, House, 3, 1, 1000, No,No,No
1062,Toronto, King St West Apt for Rent!, 2499, Apartment, 1, 1, 540, No,No,No
1063,Toronto, 1 Bdrm+Den+Parkin Condo Apartment for Rent in King Street West, 2790, Condo, 1 , 1, 660, Yes,Yes,No
1064,Toronto, Evolv Rental Residence - Envision Apartment for Rent, 4200, Apartment, 3, 2, 1010, Yes,No,No
1065,Toronto, Residences of Harding Square - Bachelor Apartment for Rent, 1600, Apartment, 0, 1, N/A, No,No,Yes
1067,Toronto, 1 bedroom basement apartment, 1450, Basement, 1, 1, 900, No,No,No
1068,Toronto, 1 bedroom + Den basement apartment for rent., 1700, Basement, 1 , 1, 700, No,Yes,No
1069,Toronto, Best location in North York 2 bm basement for rent, 1100, Basement, 2, 1, 700, Yes,No,No
1070,Toronto, Condo Apartment for Rent, 2300, Condo, 1 , 1, 700, No,Yes,No
1071,Toronto, Regent Park (34 Tubman) - 2 Beds 2 Baths Apartment for Rent, 3000, Condo, 2, 2, 750, No,No,No
1072,Toronto, FULLY FURNISHED 1 Bedroom Apartment For Rent Toronto, 2550, Apartment, 1, 1, 1100, Yes,No,No
1073,Toronto, LARGE 2 BEDROOM 1 BATHROOM @ DUNDAS & COXWELL! THE BEACHES!, 2550, Apartment, 2, 1, 900, No,No,No
1075,Toronto, Utilities Included + Furnished Basement Apartment for Rent, 1700, Basement, 2, 1, Limited, Yes,No,No
1076,Toronto, ONE BEDROOM BASEMENT APPARTMENT, 1500, Basement, 1 , 1, 100, No,Yes,No
1077,Toronto, Morningside and Lawrence: 280 Morningside Avenue  2BR, 2400, Apartment, 2, 1, N/A, No,No,No
1078,Toronto, RENT $2150/month 1 bedroom apartment 2nd floor w/terrace, 2150, Apartment, 1, 1, 600, No,No,No
1079,Toronto, Two bedroom condo for rent in Toronto with parking, 3400, Apartment, 2, 2, Limited, No,No,No
1080,Toronto, 2 bedroom Corner Unit Condo for Rent, 3280, Condo, 2, 2, 800, No,No,No
1083,Toronto, 1 Bedroom Large Apt. for Rent Steps to Victoria Park Station!, 2399, Apartment, 1, 1, N/A, No,No,No
1084,Toronto, Chatsworth Apartments - 2 Bdrm available at 2928 Yonge Street T, 2795, Apartment, 2, 1, 880, No,No,No
1087,Toronto, One bedroom Dixon and Islington Ave - ID 2902, 2200, Apartment, 1, 1, 642, No,No,No
1088,Toronto, Renovated 2 Bdm.  Apt. for Rent in Toronto's Danforth Village!, 2700, Apartment, 2, 1, N/A, No,No,No
1089,Toronto, 1 Bdm. Apartment for Rent in North York!  Bathurst and Rockford, 1825, Apartment, 1, 1, N/A, No,No,No
1090,Toronto, Sheridan - 0 Bedroom 1 Bathroom Apartment for Rent, 2349, Apartment, 0, 1, 400, No,No,Yes
1091,Toronto, Davisville Village Apartments - 2 Bdrm available at 111 Davisvil, 3025, Apartment, 2, 1, N/A, No,No,No
1092,Toronto, 2 Bedroom Apartment for Rent - 166 Wilson Avenue, 2515, Apartment, 2, 1, 744, No,No,No
1093,Toronto, NEW 3bed 1.5BATH 980 sq/ft Upper unit with Parking & Locker, 4200, Apartment, 3, 1.5, 980, No,No,No
1094,Toronto, 1 Bedroom private basement Apartment for Rent-SEPARATE ENTRANCE, 1645, Basement, 1, 1, 800, No,No,No
1095,Toronto, The Thomas - 2 Bdrm available at 355 St. Clair Avenue West Toro, 4645, Apartment, 2, 1, 1270, No,No,No
1096,Toronto, The Thomas - 1 Bdrm available at 355 St. Clair Avenue West Toro, 3135, Apartment, 1, 1, 886, No,No,No
1097,Toronto, 1 Bedroom Apartment for Rent - 530 Scarlett Road, 2395, Apartment, 1, 1, 676, No,No,No
1098,Toronto, 2 Bedroom Apartment for Rent - 175 Shaughnessy Blvd., 2750, Apartment, 2, 1, 934, No,No,No
1099,Toronto, 2 Bedroom Apartment for Rent - 500 Scarlett Road, 2795, Apartment, 2, 1, 885, No,No,No
1100,Toronto, 1 Bedroom Apartment for Rent - 500 Scarlett Road, 2385, Apartment, 1, 1, 750, No,No,No
1101,Toronto, 1 Bedroom Apartment for Rent - 30 Godstone Road, 2295, Apartment, 1, 1, 551, No,No,No
1102,Toronto, 2 Bedroom Apartment for Rent - 20 Esterbrooke Avenue, 2750, Apartment, 2, 1, 870, No,No,No
1103,Toronto, 2 Bedroom Apartment for Rent - 50 Rosehill Avenue, 3050, Apartment, 2, 1.5, 1180, No,No,No
1104,Toronto, Bachelor Apartment for Rent - 40 Delisle Avenue, 2150, Apartment, 0, 1, 488, No,No,Yes
1105,Toronto, 2 Bedroom Apartment for Rent - 225 Van Horne Ave., 2825, Apartment, 2, 1, 798, No,No,No
1106,Toronto, Bachelor Apartment for Rent - 1000 Mount Pleasant Road, 2495, Apartment, 0, 1, 540, No,No,Yes
1107,Toronto, One bedroom basement Apt for rent on St Clair Ave E East York, 1350, Basement, 1 , 1, 650, No,Yes,No
1108,Toronto, Park Vista Apartments - 2 Bdrm available at 2 6 7 8 Park Vist, 2695, Apartment, 2, 1, 850, No,No,No
1109,Toronto, Park Vista Apartments - 1 Bdrm available at 2 6 7 8 Park Vist, 2095, Apartment, 1, 1, 600, No,No,No
1110,Toronto, Lafayette Apartments - 1 Bdrm + Den available at 2020 Sheppard A, 2395, Apartment, 1 , 1, 515, No,Yes,No
1111,Toronto, Lafayette Apartments - 1 Bdrm available at 2020 Sheppard Ave Wes, 2195, Apartment, 1, 1, 500, No,No,No
1112,Toronto, Tower Hill East - 1 Bdrm available at 330 Spadina Road Toronto, 2905, Apartment, 1, 1, 850, Yes,No,No
1113,Toronto, Tower Hill East - 3 Bdrm available at 330 Spadina Road Toronto, 4205, Apartment, 3, 1, 1283, Yes,No,No
1114,Toronto, FOR RENT: 3 Bedroom Basement Apartment, 2300, Basement, 3, 1, 850, No,No,No
1115,Toronto, 3000 3015 3017 Queen St. E - 2 Bedroom Apartment for Rent, 2848, Apartment, 2, 1, 891, No,No,No
1116,Toronto, 1080 Kingston Rd. - 2 Bedroom Apartment for Rent, 2727, Apartment, 2, 1, N/A, No,No,No
1117,Toronto, Newly Renovated 4Bed 1Bath Basement Spadina and Dupont, 3800, Apartment, 4, 1, 750, No,No,No
1118,Toronto, Etobicoke 2 Bedroom Apartment for Rent - 40 Stevenson Road, 2749, Apartment, 2, 1, 1005, No,No,No
1119,Toronto, Scarborough 1 Bedroom Apartment for Rent - 3895 Lawrence Avenue, 2199, Apartment, 1, 1, 720, No,No,No
1120,Toronto, Etobicoke 1 Bedroom Apartment for Rent - 40 Stevenson Road, 2199, Apartment, 1, 1, 728, No,No,No
1121,Toronto, 1 Bedroom Apartment for Rent - 100 Gloucester St and 105 Isabell, 2386, Apartment, 1, 1, 635, No,No,No
1122,Toronto, Bachelor Apartment for Rent - 100 Gloucester St and 105 Isabella, 2130, Apartment, 0, 1, 438, No,No,Yes
1123,Toronto, Chatsworth Apartments - 2 Bdrm available at 2928 Yonge Street T, 2795, Apartment, 2, 1, 880, No,No,No
1124,Toronto, Chatsworth Apartments - 1 Bdrm available at 2928 Yonge Street T, 1995, Apartment, 1, 1, 720, No,No,No
1125,Toronto, Chatsworth Apartments - Bachelor available at 2928 Yonge Street, 1890, Apartment, 0, 1, 515, No,No,Yes
1126,Toronto, Luxurious condo for rent, 1250, Condo, 1 , 1, 1800, Yes,Yes,No
1127,Toronto, Completely renovated 1 bedroom apartment in character family hom, 2495, Apartment, 1, 1, 600, No,No,No
1128,Toronto, Basement Apartment For Rent, 1825, Basement, 1, 1, 600, No,No,No
1129,Toronto, Scarborough 3 Bedroom Apartment for Rent - 1360 Danforth Road, 2982, Apartment, 3, 1.5, 1215, No,No,No
1130,Toronto, Scarborough 1 Bedroom Apartment for Rent - 1350 Danforth Road, 1917, Apartment, 1, 1, 695, No,No,No
1131,Toronto, Downtown 2 Bedroom Apartment for Rent - 15 Dundonald Street, 3200, Apartment, 2, 1, 740, Yes,No,No
1133,Toronto, Semi renovated one bedroom at Alrington & St. Clair - ID 2268, 2250, Apartment, 1, 1, 404, No,No,No
1134,Toronto, 1 Bedroom Large Apt. for Rent Steps to Victoria Park Station!, 2399, Apartment, 1, 1, N/A, No,No,No
1135,Toronto, Davisville Village Apartments - 1 Bdrm available at 33 Davisvill, 2375, Apartment, 1, 1, N/A, No,No,No
1136,Toronto, 1 Bedroom Apartment for Rent Bathurst /Steeles in North York!, 2575, Apartment, 1, 1, N/A, No,No,No
1137,Toronto, Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!, 3590, Apartment, 2 , 2, N/A, Yes,Yes,No
1138,Toronto, Downtown 2 Bedroom Apartment for Rent - 15 Dundonald Street, 3200, Apartment, 2, 1, 740, Yes,No,No
1139,Toronto, Scarborough 2 Bedroom Apartment for Rent - 1350 Danforth Road, 2279, Apartment, 2, 1, 910, No,No,No
1140,Toronto, Downtown Bachelor Apartment for Rent - 15 Dundonald Street, 2152, Apartment, 0, 1, 394, Yes,No,Yes
1141,Toronto, Scarborough 2 Bedroom Apartment for Rent - 1360 Danforth Road, 2331, Apartment, 2, 1, 935, No,No,No
1142,Toronto, Downtown 1 Bedroom Apartment for Rent - 15 Dundonald Street, 2559, Apartment, 1, 1, 626, Yes,No,No
1143,Toronto, Downtown 1 Bedroom Apartment for Rent - 80 Wellesley Street Eas, 2429, Apartment, 1, 1, 660, No,No,No
1144,Toronto, Vaughan Terrace - 1 Bedroom 1 Bathroom Apartment for Rent, 2099, Apartment, 1, 1, 454, No,No,No
1148,Toronto, Spacious Two-Bedroom Apartment ï¿½ ALL INCLUSIVE (except internet), 1900, Apartment, 2, 1, Limited, No,No,No
1149,Toronto, Apartment for Rent, 1850, Basement, 1 , 1, Limited, No,Yes,No
1150,Toronto, One Bedroom Suites for Rent | 39 Niagara, 2600, Apartment, 1, 1, N/A, No,No,No
1151,Toronto, One Bedroom Plus Den for Rent | High Park Village, 2601, Apartment, 1, 1, N/A, No,No,No
1152,Toronto, One Bedroom Suites for Rent | High Park Village, 2434, Apartment, 1, 1, N/A, No,No,No
1153,Toronto, Two Bedroom Suites for Rent | York Mills and Leslie, 2906, Apartment, 2, 1, N/A, No,No,No
1154,Toronto, One Bedroom Suites for Rent | York Mills and Leslie, 2416, Apartment, 1, 1, N/A, No,No,No
1155,Toronto, AMAZING VIEW LUXURIOUS FULLY FURNISHED 1+DEN CONDO FROM SEP 1, 2950, Condo, 1 , 1, 680, Yes,Yes,No
1156,Toronto, Wellesley Apartments - 1 Bdrm available at 100 Wellesley Street, 2580, Apartment, 1, 1, 625, Yes,No,No
1157,Toronto, Wellesley Apartments - Bachelor available at 100 Wellesley Stree, 2145, Apartment, 0, 1, 325, Yes,No,Yes
1158,Toronto, Lawrence East Apartments - 1 Bdrm available at 4000 Lawrence Ave, 2145, Apartment, 1, 1, 740, No,No,No
1159,Toronto, Lawrence East Apartments - 2 Bdrm available at 4000 Lawrence Ave, 2505, Apartment, 2, 1, 925, No,No,No
1160,Toronto, 2 bedrooms for rent Downtown Toronto, 2600, Apartment, 2, 1, 1000, No,No,No
1161,Toronto, NEWBURGH: bachelor apartment for rent, 790, Apartment, 0, 1, 320, No,No,Yes
1162,Toronto, 1 bedroom apartment for rent little Italy, 3400, Apartment, 1, 1, 1200, No,No,No
1163,Toronto, Bachelor Apartment for Rent, 1895, Apartment, 0, 1, 344, No,No,Yes
1164,Toronto, Apartment for Rent, 1450, Basement, 1, 1, Limited, Yes,No,No
1165,Toronto, Newly renovated 2-bedroom apartment for rent (Dufferin & Dundas), 2545, Apartment, 2, 1, Limited, No,No,No
1166,Toronto, Rent biotechnology life science lab bench in S_LAB $2500 /month, 2500, Apartment, 0, 1, 2000, Yes,No,Yes
1167,Toronto, Liberty Village 1 Bedroom Apartment for Rent - 295 Dufferin Stre, 2355, Apartment, 1, 1, 617, Yes,No,No
1168,Toronto, Liberty Village 2 Bedrooms+den Apartment for Rent - 295 Dufferin, 2742, Apartment, 2, 1, 835, Yes,No,No
1169,Toronto, Liberty Village 3 Bedrooms Apartment for Rent - 295 Dufferin Str, 2985, Apartment, 3, 1.5, 905, Yes,No,No
1170,Toronto, Roncesvalles 2 Bedroom Apartment for Rent - 55 Triller Avenue, 2773, Apartment, 2, 1, 895, No,No,No
1171,Toronto, Roncesvalles Bachelor Apartment for Rent - 55 Triller Avenue, 1949, Apartment, 0, 1, 445, No,No,Yes
1172,Toronto, Parkdale Bachelor Apartment for Rent - 140 146 Jameson Avenue, 1649, Apartment, 0, 1, 382, No,No,Yes
1173,Toronto, Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90, 1949, Apartment, 1, 1, 622, No,No,No
1174,Toronto, Parkdale 1 Bedroom Apartment for Rent - 24 Tyndall Avenue, 2292, Apartment, 1, 1, 675, No,No,No
1175,Toronto, Torbolton Apartments - 2 Bedroom Apartment for Rent, 2400, Apartment, 2, 1, N/A, No,No,No
1176,Toronto, Keele Apartments - Bachelor with Balcony Apartment for Rent, 1600, Apartment, 0, 1, N/A, No,No,Yes
1177,Toronto, Keele Apartments - 1 Bedroom Apartment for Rent, 1700, Apartment, 1, 1, N/A, No,No,No
1182,Toronto, 1 Bdm. for Rent in Midtown Toronto!  Yonge and St. Claire Ave. W, 2250, Apartment, 1, 1, N/A, No,No,No
1183,Toronto, Spacious Two-Bedroom Apartment ï¿½ ALL INCLUSIVE (except internet), 1900, Apartment, 2, 1, Limited, No,No,No
1184,Toronto, Split-Level 2 Bedroom Etobicoke!  Dundas St. West and Islington, 2150, Apartment, 2, 1, N/A, No,No,No
1185,Toronto, 1 Bedroom Apartment for Rent in Etobicoke Kingsway Neighbourhood, 2000, Apartment, 1, 1, N/A, No,No,No
1186,Toronto, Semi renovated one bedroom at Alrington & St. Clair - ID 2268, 2250, Apartment, 1, 1, 404, No,No,No
1187,Toronto, Renovated 1 Bed 1 Bath Basement Apartment for Rent in Pickering, 1600, Basement, 1, 1, Limited, No,No,No
1188,Toronto, Basement Apartment Available for Rent North York, 1750, Basement, 2, 2, Limited, No,No,No
1189,Toronto, 1 Bedroom Apartment For Rent - Eglinton & Caledonia, 1899, Apartment, 1, 1, 925, No,No,No
1191,Toronto, Bachelor Apartment For Rent in Vaughan Separate Entrance, 1590, Apartment, 0, 1, 600, No,No,Yes
1192,Toronto, 1 bedroom apartment for long term sublease (Don Mills & Sheppard, 2250, Apartment, 1, 1, 600, No,No,No
1195,Toronto, One Bedroom Plus Den for Rent | Minto Yorkville, 3553, Apartment, 1, 1, N/A, Yes,No,No
1196,Toronto, ONE BEDROOM BASEMENT APARTMENT FOR RENT, 1750, Basement, 1, 1, 900, Yes,No,No
1197,Toronto," Boutique ""SWEETS"" on Avenue Road", 2540, Apartment, 1, 1, 513, No,No,No
1198,Toronto, Beautiful Condo with Private Terrace for Rent, 3000, Condo, 1 , 1, Limited, No,Yes,No
1200,                            Basement apartment fully renovated for rent, $1700.00, House, Bedrooms: Bachelor/Studio, Bathrooms: 1, 615, No,,No,No
1201,Toronto, 4750 Bathurst Street - 1 Bedroom Apartment for Rent, 2098, Apartment, 1, 1, 549, No,No,No
1202,Toronto, 70 Spadina Road - Bachelor Apartment for Rent, 1949, Apartment, 0, 1, 330, No,No,Yes
1203,Toronto, 2701 Eglinton Avenue West - Bachelor Apartment for Rent, 1780, Apartment, 0, 1, 274, No,No,Yes
1204,Toronto, 1862 Bathurst Street - 2 Bedroom Apartment for Rent, 2736, Apartment, 2, 1, 710, No,No,No
1205,Toronto, Newly renovated basement for rent, 1650, Basement, 1, 1, 1, No,No,No
1206,Toronto, Basement Apartment - Keele & Lawrence area, 2100, Basement, 1, 1, 900, Yes,No,No
1207,Toronto, Skyliner - 1 Bedroom Apartment for Rent, 2300, Apartment, 1, 1, 590, No,No,No
1208,Toronto, 1 Bedroom Apartment for Rent - 2360 Birchmount Road, 2373, Apartment, 1, 1, 756, No,No,No
1209,Toronto, renovated one bedroom river and gerrard - ID 2909, 1950, Apartment, 1, 1, 514, No,No,No
1210,Toronto, renovated two bedroom river and gerrard - ID 1445, 2750, Apartment, 2, 1, 549, No,No,No
1211,Toronto, List Of 1 Bed 1+1 AND 2 Bed Condo For Rent $2200-$4000, 2300, Apartment, 1, 1, N/A, No,No,No
1212,Toronto, Clean and bright two bedroom; rent includes heat hydro and wate, 2400, Apartment, 2, 1, 650, No,No,No
1213,Toronto, Beautiful cosy studio apartment, 1945, Basement, 0, 1, 400, Yes,No,Yes
1214,Toronto, Sun Filled 1 Bedroom WalkOut Basement Apt With Sep Entr For Rent, 2000, Basement, 1, 1, 900, No,No,No
1215,Toronto, Renovated 2 Bedroom basement for rent, 2500, Basement, 2, 1, 760, No,No,No
1216,Toronto, Sharing room for rent, 1500, Apartment, 1, 1, 979, Yes,No,No
1217,Toronto, Apartment, 2300, Apartment, 1, 1, 1200, Yes,No,No
1218,Toronto, 1 bed 1 bath available, 1600, Apartment, 2, 2, 686, No,No,No
1219,Toronto, 30 Edith: Apartment for rent in Toronto, 2725, Apartment, 1, 1, 508, No,No,No
1220,Toronto, 100 Tyndall Avenue - 2 Bedroom 1 Bathroom Apartment for Rent, 3159, Apartment, 2, 1, 878, No,No,No
1221,Toronto, 630 Roselawn Avenue - 1 Bedroom Apartment for Rent, 2115, Apartment, 1, 1, N/A, No,No,No
1222,Toronto, 82 Warren Road - Bachelor Apartment for Rent, 1899, Apartment, 0, 1, 414, No,No,Yes
1223,Toronto, One Bedroom Suites for Rent | The Links Road, 2495, Apartment, 1, 1, N/A, No,No,No
1224,Toronto, Two Bedroom Suites for Rent | Upper Canada Drive, 2500, Apartment, 2, 1, N/A, No,No,No
1225,Toronto, One Bedroom Suites for Rent | Sherwood Avenue, 2284, Apartment, 1, 1, N/A, Yes,No,No
1226,Toronto, Bachelor Suites for Rent | Jameson Avenue, 1925, Apartment, 0, 1, 684, No,No,Yes
1227,Toronto, Two Bedroom Suites for Rent | The Links Road, 2875, Apartment, 2, 1, N/A, No,No,No
1228,Toronto, 2 Bedroom Fully Furnished Apartment  Available for Rent, 2500, Apartment, 2 , 1, 1084, Yes,Yes,No
1231,Toronto, Tichester Park Manors - 1 Bedroom 1 Bathroom Apartment for Rent, 2129, Apartment, 1, 1, 572, No,No,No
1232,Toronto, Renovated Junior One bedroom Queen and Niagara - ID 1246, 2200, Apartment, 0, 1, 400, No,No,Yes
1233,Toronto, Spacious Two-Bedroom Apartment ï¿½ ALL INCLUSIVE (except internet), 1900, Apartment, 2, 1, Limited, No,No,No
1234,Toronto, Sheridan - 0 Bedroom 1 Bathroom Apartment for Rent, 2349, Apartment, 0, 1, 400, No,No,Yes
1235,Toronto, One Bedroom Suites for Rent | 39 Niagara, 2600, Apartment, 1, 1, N/A, No,No,No
1236,Toronto, Two Bedrooms Basement Apartment for rent in Pickering, 1775, Basement, 2, 1, 1000, No,No,No
1237,Toronto, 1 bedroom basement apartment for rent - Scarborough, 1645, Basement, 1, 1, 800, No,No,No
1238,Toronto, 2 BEDROOM CONDO FOR RENT DOWNTOWN TORONTO, 2700, Apartment, 2, 1, 630, No,No,No
1239,Toronto, Annex - 1 Bedroom Basement Apt For Rent Bathurst/Bloor, 1900, House, 1, 1, Limited, No,No,No
1241,Toronto, Studio Basement for Rent - Newly Renovated Close to UTSC, 1200, Basement, 0, 1, 151, No,No,Yes
1242,Toronto, 1Bed+Den+2Bath+Parking+Locker+Water Lisgar Toronto Rent $2650!!, 2650, Condo, 1 , 2, 550, No,Yes,No
1243,Toronto, Downtown Toronto - 628 Fleet St - 1 Bed 1 Bath 667sqft - Lease, 2650, Condo, 1, 1, 667, No,No,No
1244,Toronto, Condo for rent / lease  1 Bedroom  - Vaughan / Concord, 2300, Condo, 1, 1, 500, No,No,No
1245,Toronto, For Rent - 1 Bed / 1 Bath Condo Unit - North York / Toronto, 2550, Condo, 1, 1, N/A, Yes,No,No
1246,Toronto, Renovated 3 Bdm.  Apt.  for Rent in Toronto's Danforth Village!, 3200, Apartment, 3, 1, N/A, No,No,No
1247,Toronto, 1 Bedroom Apartment for Rent St. Clair Ave. West and Spadina Rd., 2200, Apartment, 1, 1, N/A, No,No,No
1248,Toronto, For Rent - 1+1 Bed / 1 Bath Condo Unit - North York / Toronto, 2650, Condo, 1 , 1, N/A, Yes,Yes,No
1249,Toronto, For Rent - 1+1 Bed / 1 Bath Condo Unit - Toronto / North York, 2650, Condo, 1 , 1, N/A, Yes,Yes,No
1250,Toronto, Residence Two For Rent at Gerrard West - 77 & 99  Gerrard Street, 2550, Apartment, 1, 1, 630, No,No,No
1251,Toronto, For Rent - 1 Bed / 1 Bath Condo Unit - Toronto / North York, 2500, Condo, 1, 1, N/A, Yes,No,No
1252,Toronto, One bedroom basement apartment Jane and Lawrence - $1650, 1650, Basement, 1, 1, 500, No,No,No
